description,volume
"RbCuO2 crystallizes in the orthorhombic Cmcm space group. Rb(1) is bonded in a 6-coordinate geometry to six equivalent O(1) atoms. There are two shorter (2.83 Å) and four longer (3.00 Å) Rb(1)-O(1) bond lengths. Cu(1) is bonded in a square co-planar geometry to four equivalent O(1) atoms. All Cu(1)-O(1) bond lengths are 1.85 Å. O(1) is bonded in a 5-coordinate geometry to three equivalent Rb(1) and two equivalent Cu(1) atoms.
",669.5857258886133
"ZnS is Wurtzite structured and crystallizes in the hexagonal P6_3mc space group. Zn(1) is bonded to four equivalent S(1) atoms to form corner-sharing ZnS4 tetrahedra. All Zn(1)-S(1) bond lengths are 2.36 Å. S(1) is bonded to four equivalent Zn(1) atoms to form corner-sharing SZn4 tetrahedra.
",334.58575248821387
"CuAlS2 is Chalcopyrite structured and crystallizes in the tetragonal I-42d space group. Cu(1) is bonded to four equivalent S(1) atoms to form CuS4 tetrahedra that share corners with four equivalent Cu(1)S4 tetrahedra and corners with eight equivalent Al(1)S4 tetrahedra. All Cu(1)-S(1) bond lengths are 2.32 Å. Al(1) is bonded to four equivalent S(1) atoms to form AlS4 tetrahedra that share corners with four equivalent Al(1)S4 tetrahedra and corners with eight equivalent Cu(1)S4 tetrahedra. All Al(1)-S(1) bond lengths are 2.28 Å. S(1) is bonded to two equivalent Cu(1) and two equivalent Al(1) atoms to form corner-sharing SAl2Cu2 tetrahedra.
",462.5857423247843
"Ba2OsH6 crystallizes in the cubic Fm-3m space group. Ba(1) is bonded to twelve equivalent H(1) atoms to form BaH12 cuboctahedra that share corners with twelve equivalent Ba(1)H12 cuboctahedra, faces with six equivalent Ba(1)H12 cuboctahedra, and faces with four equivalent Os(1)H6 octahedra. All Ba(1)-H(1) bond lengths are 2.89 Å. Os(1) is bonded to six equivalent H(1) atoms to form OsH6 octahedra that share faces with eight equivalent Ba(1)H12 cuboctahedra. All Os(1)-H(1) bond lengths are 1.74 Å. H(1) is bonded to four equivalent Ba(1) and one Os(1) atom to form a mixture of corner, edge, and face-sharing HBa4Os square pyramids.
",1853.58563187689
"KCuHfS3 crystallizes in the orthorhombic Cmcm space group. K(1) is bonded in a 8-coordinate geometry to two equivalent S(2) and six equivalent S(1) atoms. Both K(1)-S(2) bond lengths are 3.21 Å. There are four shorter (3.32 Å) and two longer (3.45 Å) K(1)-S(1) bond lengths. Hf(1) is bonded to two equivalent S(2) and four equivalent S(1) atoms to form HfS6 octahedra that share corners with two equivalent Hf(1)S6 octahedra, edges with two equivalent Hf(1)S6 octahedra, and edges with four equivalent Cu(1)S4 tetrahedra. The corner-sharing octahedral tilt angles are 41°. Both Hf(1)-S(2) bond lengths are 2.60 Å. All Hf(1)-S(1) bond lengths are 2.58 Å. Cu(1) is bonded to two equivalent S(1) and two equivalent S(2) atoms to form CuS4 tetrahedra that share corners with two equivalent Cu(1)S4 tetrahedra and edges with four equivalent Hf(1)S6 octahedra. Both Cu(1)-S(1) bond lengths are 2.29 Å. Both Cu(1)-S(2) bond lengths are 2.33 Å. There are two inequivalent S sites. In the first S site, S(1) is bonded in a 6-coordinate geometry to three equivalent K(1), two equivalent Hf(1), and one Cu(1) atom. In the second S site, S(2) is bonded in a 6-coordinate geometry to two equivalent K(1), two equivalent Hf(1), and two equivalent Cu(1) atoms.
",334.58575248821387
"Ag2GeS3 is Enargite-like structured and crystallizes in the orthorhombic Cmc2_1 space group. Ag(1) is bonded to one S(1) and three equivalent S(2) atoms to form AgS4 tetrahedra that share corners with five equivalent Ge(1)S4 tetrahedra and corners with seven equivalent Ag(1)S4 tetrahedra. The Ag(1)-S(1) bond length is 2.61 Å. There are two shorter (2.55 Å) and one longer (2.60 Å) Ag(1)-S(2) bond length. Ge(1) is bonded to two equivalent S(1) and two equivalent S(2) atoms to form GeS4 tetrahedra that share corners with two equivalent Ge(1)S4 tetrahedra and corners with ten equivalent Ag(1)S4 tetrahedra. There is one shorter (2.32 Å) and one longer (2.39 Å) Ge(1)-S(1) bond length. Both Ge(1)-S(2) bond lengths are 2.21 Å. There are two inequivalent S sites. In the first S site, S(1) is bonded to two equivalent Ag(1) and two equivalent Ge(1) atoms to form SAg2Ge2 tetrahedra that share corners with two equivalent S(1)Ag2Ge2 tetrahedra and corners with ten equivalent S(2)Ag3Ge tetrahedra. In the second S site, S(2) is bonded to three equivalent Ag(1) and one Ge(1) atom to form SAg3Ge tetrahedra that share corners with five equivalent S(1)Ag2Ge2 tetrahedra and corners with seven equivalent S(2)Ag3Ge tetrahedra.
",404.5857469300884
"RuSi4P4 crystallizes in the triclinic P1 space group. Ru(1) is bonded to one Si(1), one Si(3), one Si(4), one P(1), one P(2), and one P(4) atom to form RuSi3P3 octahedra that share corners with two equivalent Si(1)P3Ru tetrahedra, corners with two equivalent Si(3)P3Ru tetrahedra, corners with two equivalent Si(4)P3Ru tetrahedra, corners with two equivalent P(2)Si3Ru tetrahedra, corners with two equivalent P(4)Si3Ru tetrahedra, corners with three equivalent Si(2)P4 tetrahedra, corners with three equivalent P(3)Si4 tetrahedra, and corners with two equivalent P(1)Si3Ru trigonal pyramids. The Ru(1)-Si(1) bond length is 2.38 Å. The Ru(1)-Si(3) bond length is 2.36 Å. The Ru(1)-Si(4) bond length is 2.36 Å. The Ru(1)-P(1) bond length is 2.41 Å. The Ru(1)-P(2) bond length is 2.42 Å. The Ru(1)-P(4) bond length is 2.46 Å. There are four inequivalent Si sites. In the first Si site, Si(1) is bonded to one Ru(1), one P(1), one P(2), and one P(3) atom to form SiP3Ru tetrahedra that share corners with two equivalent Ru(1)Si3P3 octahedra,  a cornercorner with one P(2)Si3Ru tetrahedra,  a cornercorner with one P(4)Si3Ru tetrahedra, corners with three equivalent Si(3)P3Ru tetrahedra, corners with three equivalent Si(4)P3Ru tetrahedra, corners with three equivalent Si(2)P4 tetrahedra, and  a cornercorner with one P(1)Si3Ru trigonal pyramid. The corner-sharing octahedral tilt angles range from 50-69°. The Si(1)-P(1) bond length is 2.32 Å. The Si(1)-P(2) bond length is 2.32 Å. The Si(1)-P(3) bond length is 2.33 Å. In the second Si site, Si(2) is bonded to one P(1), one P(2), one P(3), and one P(4) atom to form SiP4 tetrahedra that share corners with three equivalent Ru(1)Si3P3 octahedra, corners with three equivalent Si(1)P3Ru tetrahedra, corners with three equivalent Si(3)P3Ru tetrahedra, and corners with three equivalent Si(4)P3Ru tetrahedra. The corner-sharing octahedral tilt angles range from 54-75°. The Si(2)-P(1) bond length is 2.23 Å. The Si(2)-P(2) bond length is 2.27 Å. The Si(2)-P(3) bond length is 2.28 Å. The Si(2)-P(4) bond length is 2.27 Å. In the third Si site, Si(3) is bonded to one Ru(1), one P(2), one P(3), and one P(4) atom to form SiP3Ru tetrahedra that share corners with two equivalent Ru(1)Si3P3 octahedra,  a cornercorner with one P(2)Si3Ru tetrahedra,  a cornercorner with one P(4)Si3Ru tetrahedra, corners with three equivalent Si(1)P3Ru tetrahedra, corners with three equivalent Si(4)P3Ru tetrahedra, corners with three equivalent Si(2)P4 tetrahedra, and  a cornercorner with one P(1)Si3Ru trigonal pyramid. The corner-sharing octahedral tilt angles range from 56-63°. The Si(3)-P(2) bond length is 2.31 Å. The Si(3)-P(3) bond length is 2.32 Å. The Si(3)-P(4) bond length is 2.31 Å. In the fourth Si site, Si(4) is bonded to one Ru(1), one P(1), one P(3), and one P(4) atom to form SiP3Ru tetrahedra that share corners with two equivalent Ru(1)Si3P3 octahedra,  a cornercorner with one P(2)Si3Ru tetrahedra,  a cornercorner with one P(4)Si3Ru tetrahedra, corners with three equivalent Si(1)P3Ru tetrahedra, corners with three equivalent Si(3)P3Ru tetrahedra, corners with three equivalent Si(2)P4 tetrahedra, and  a cornercorner with one P(1)Si3Ru trigonal pyramid. The corner-sharing octahedral tilt angles range from 61-72°. The Si(4)-P(1) bond length is 2.30 Å. The Si(4)-P(3) bond length is 2.28 Å. The Si(4)-P(4) bond length is 2.33 Å. There are four inequivalent P sites. In the first P site, P(1) is bonded to one Ru(1), one Si(1), one Si(2), and one Si(4) atom to form distorted PSi3Ru trigonal pyramids that share corners with two equivalent Ru(1)Si3P3 octahedra,  a cornercorner with one Si(1)P3Ru tetrahedra,  a cornercorner with one Si(3)P3Ru tetrahedra,  a cornercorner with one Si(4)P3Ru tetrahedra, corners with three equivalent P(2)Si3Ru tetrahedra, corners with three equivalent P(4)Si3Ru tetrahedra, and corners with three equivalent P(3)Si4 tetrahedra. The corner-sharing octahedral tilt angles range from 62-69°. In the second P site, P(2) is bonded to one Ru(1), one Si(1), one Si(2), and one Si(3) atom to form distorted PSi3Ru tetrahedra that share corners with two equivalent Ru(1)Si3P3 octahedra,  a cornercorner with one Si(1)P3Ru tetrahedra,  a cornercorner with one Si(3)P3Ru tetrahedra,  a cornercorner with one Si(4)P3Ru tetrahedra, corners with three equivalent P(4)Si3Ru tetrahedra, corners with three equivalent P(3)Si4 tetrahedra, and corners with three equivalent P(1)Si3Ru trigonal pyramids. The corner-sharing octahedral tilt angles range from 52-63°. In the third P site, P(3) is bonded to one Si(1), one Si(2), one Si(3), and one Si(4) atom to form PSi4 tetrahedra that share corners with three equivalent Ru(1)Si3P3 octahedra, corners with three equivalent P(2)Si3Ru tetrahedra, corners with three equivalent P(4)Si3Ru tetrahedra, and corners with three equivalent P(1)Si3Ru trigonal pyramids. The corner-sharing octahedral tilt angles range from 51-74°. In the fourth P site, P(4) is bonded to one Ru(1), one Si(2), one Si(3), and one Si(4) atom to form distorted PSi3Ru tetrahedra that share corners with two equivalent Ru(1)Si3P3 octahedra,  a cornercorner with one Si(1)P3Ru tetrahedra,  a cornercorner with one Si(3)P3Ru tetrahedra,  a cornercorner with one Si(4)P3Ru tetrahedra, corners with three equivalent P(2)Si3Ru tetrahedra, corners with three equivalent P(3)Si4 tetrahedra, and corners with three equivalent P(1)Si3Ru trigonal pyramids. The corner-sharing octahedral tilt angles range from 46-68°.
",502.5857391487126
"Cs2LiGaF6 crystallizes in the trigonal P-3m1 space group. Cs(1) is bonded to twelve equivalent F(1) atoms to form distorted CsF12 cuboctahedra that share corners with six equivalent Cs(1)F12 cuboctahedra, corners with three equivalent Li(1)F6 octahedra, corners with three equivalent Ga(1)F6 octahedra, faces with eight equivalent Cs(1)F12 cuboctahedra, faces with three equivalent Li(1)F6 octahedra, and faces with three equivalent Ga(1)F6 octahedra. The corner-sharing octahedral tilt angles range from 8-13°. There are a spread of Cs(1)-F(1) bond distances ranging from 3.20-3.37 Å. Li(1) is bonded to six equivalent F(1) atoms to form distorted LiF6 octahedra that share corners with six equivalent Cs(1)F12 cuboctahedra, faces with six equivalent Cs(1)F12 cuboctahedra, and faces with two equivalent Ga(1)F6 octahedra. All Li(1)-F(1) bond lengths are 2.07 Å. Ga(1) is bonded to six equivalent F(1) atoms to form GaF6 octahedra that share corners with six equivalent Cs(1)F12 cuboctahedra, faces with six equivalent Cs(1)F12 cuboctahedra, and faces with two equivalent Li(1)F6 octahedra. All Ga(1)-F(1) bond lengths are 1.93 Å. F(1) is bonded in a distorted L-shaped geometry to four equivalent Cs(1), one Li(1), and one Ga(1) atom.
",547.5857355756318
"AgI is Zincblende, Sphalerite structured and crystallizes in the cubic F-43m space group. Ag(1) is bonded to four equivalent I(1) atoms to form corner-sharing AgI4 tetrahedra. All Ag(1)-I(1) bond lengths are 2.88 Å. I(1) is bonded to four equivalent Ag(1) atoms to form corner-sharing IAg4 tetrahedra.
",121.58576940079568
"ZnGa2Te4 crystallizes in the tetragonal I-4 space group. Zn(1) is bonded to four equivalent Te(1) atoms to form ZnTe4 tetrahedra that share corners with four equivalent Ga(1)Te4 tetrahedra and corners with four equivalent Ga(2)Te4 tetrahedra. All Zn(1)-Te(1) bond lengths are 2.69 Å. There are two inequivalent Ga sites. In the first Ga site, Ga(1) is bonded to four equivalent Te(1) atoms to form GaTe4 tetrahedra that share corners with four equivalent Zn(1)Te4 tetrahedra and corners with four equivalent Ga(2)Te4 tetrahedra. All Ga(1)-Te(1) bond lengths are 2.67 Å. In the second Ga site, Ga(2) is bonded to four equivalent Te(1) atoms to form GaTe4 tetrahedra that share corners with four equivalent Zn(1)Te4 tetrahedra and corners with four equivalent Ga(1)Te4 tetrahedra. All Ga(2)-Te(1) bond lengths are 2.68 Å. Te(1) is bonded in a trigonal non-coplanar geometry to one Zn(1), one Ga(1), and one Ga(2) atom.
",208.5857624928397
"LiInSe2 is Chalcopyrite structured and crystallizes in the tetragonal I-42d space group. Li(1) is bonded to four equivalent Se(1) atoms to form LiSe4 tetrahedra that share corners with four equivalent Li(1)Se4 tetrahedra and corners with eight equivalent In(1)Se4 tetrahedra. All Li(1)-Se(1) bond lengths are 2.58 Å. In(1) is bonded to four equivalent Se(1) atoms to form InSe4 tetrahedra that share corners with four equivalent In(1)Se4 tetrahedra and corners with eight equivalent Li(1)Se4 tetrahedra. All In(1)-Se(1) bond lengths are 2.63 Å. Se(1) is bonded to two equivalent Li(1) and two equivalent In(1) atoms to form corner-sharing SeLi2In2 tetrahedra.
",351.58575113838333
"HgAl2Te4 crystallizes in the tetragonal I-4 space group. Hg(1) is bonded to four equivalent Te(1) atoms to form HgTe4 tetrahedra that share corners with four equivalent Al(1)Te4 tetrahedra and corners with four equivalent Al(2)Te4 tetrahedra. All Hg(1)-Te(1) bond lengths are 2.89 Å. There are two inequivalent Al sites. In the first Al site, Al(1) is bonded to four equivalent Te(1) atoms to form AlTe4 tetrahedra that share corners with four equivalent Hg(1)Te4 tetrahedra and corners with four equivalent Al(2)Te4 tetrahedra. All Al(1)-Te(1) bond lengths are 2.66 Å. In the second Al site, Al(2) is bonded to four equivalent Te(1) atoms to form AlTe4 tetrahedra that share corners with four equivalent Hg(1)Te4 tetrahedra and corners with four equivalent Al(1)Te4 tetrahedra. All Al(2)-Te(1) bond lengths are 2.66 Å. Te(1) is bonded in a trigonal non-coplanar geometry to one Hg(1), one Al(1), and one Al(2) atom.
",329.58575288522275
"LiScO2 crystallizes in the tetragonal I4_1/amd space group. Li(1) is bonded to six O(1,1) atoms to form distorted LiO6 octahedra that share corners with two equivalent Sc(1)O6 octahedra, corners with four equivalent Li(1)O6 octahedra, edges with four equivalent Li(1)O6 octahedra, and edges with eight equivalent Sc(1)O6 octahedra. The corner-sharing octahedral tilt angles range from 0-11°. There are four shorter (2.12 Å) and two longer (2.56 Å) Li(1)-O(1,1) bond lengths. Sc(1) is bonded to six O(1,1,1) atoms to form ScO6 octahedra that share corners with two equivalent Li(1)O6 octahedra, corners with four equivalent Sc(1)O6 octahedra, edges with four equivalent Sc(1)O6 octahedra, and edges with eight equivalent Li(1)O6 octahedra. The corner-sharing octahedral tilt angles range from 0-11°. There are four shorter (2.12 Å) and two longer (2.14 Å) Sc(1)-O(1,1,1) bond lengths. There are four inequivalent O sites. In the first O site, O(1) is bonded to three equivalent Li(1) and three equivalent Sc(1) atoms to form a mixture of distorted corner and edge-sharing OLi3Sc3 octahedra. The corner-sharing octahedral tilt angles range from 0-11°. In the second O site, O(1) is bonded to three equivalent Li(1) and three equivalent Sc(1) atoms to form a mixture of distorted corner and edge-sharing OLi3Sc3 octahedra. The corner-sharing octahedral tilt angles range from 0-11°. In the third O site, O(1) is bonded to three equivalent Li(1) and three equivalent Sc(1) atoms to form a mixture of distorted corner and edge-sharing OLi3Sc3 octahedra. The corner-sharing octahedral tilt angles range from 0-11°. There are two shorter (2.12 Å) and one longer (2.56 Å) O(1)-Li(1) bond length. In the fourth O site, O(1) is bonded to three equivalent Li(1) and three equivalent Sc(1) atoms to form a mixture of distorted corner and edge-sharing OLi3Sc3 octahedra. The corner-sharing octahedral tilt angles range from 0-11°. There are two shorter (2.12 Å) and one longer (2.56 Å) O(1)-Li(1) bond length. There are two shorter (2.12 Å) and one longer (2.14 Å) O(1)-Sc(1) bond length.
",689.5857243005772
